SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101812,0,Cash loans,F,N,N,0,180000,1540588.5,44280,1377000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.031329,-23298,-754,-13306,-4431,,1,1,0,1,0,0,Cleaning staff,1,2,2,WEDNESDAY,11,0,0,0,0,0,0,Construction,,0.767361914,0.315472155,0.132,0.035,0.9816,0.7484,0.0363,0.08,0.0345,0.625,0.6667,0.0624,0.1059,0.1068,0.0077,0.0451,0.1345,0.0363,0.9816,0.7583,0.0366,0.0806,0.0345,0.625,0.6667,0.0638,0.1157,0.1112,0.0078,0.0478,0.1332,0.035,0.9816,0.7518,0.0365,0.08,0.0345,0.625,0.6667,0.0635,0.1077,0.1087,0.0078,0.0461,reg oper account,block of flats,0.0938,Panel,No,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101813,0,Cash loans,F,N,Y,0,382500,2159842.5,57105,1930500,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,0.04622,-21234,365243,-8998,-3960,,1,0,0,1,1,0,,2,1,1,SUNDAY,13,0,0,0,0,0,0,XNA,0.874444503,0.591703717,0.687932838,0.2433,0.1376,0.9896,0.8572,0.3761,0.2,0.1207,0.6667,0.7083,0.1377,0.1723,0.3032,0.0116,0.1111,0.2185,0.119,0.9796,0.7321,0.0337,0.1611,0.0345,0.3333,0.375,0.0807,0.1882,0.2231,0.0117,0.1068,0.2457,0.1376,0.9896,0.8591,0.3785,0.2,0.1207,0.6667,0.7083,0.1401,0.1753,0.3087,0.0116,0.1134,reg oper account,block of flats,0.213,Others,No,4,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
101814,0,Cash loans,F,N,Y,0,225000,1258650,53455.5,1125000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010643,-20572,365243,-12660,-4133,,1,0,0,1,0,0,,2,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,0.335645257,0.017841371,0.466864006,0.0474,0.0632,0.9742,0.6464,0.0042,0,0.1034,0.125,0.1667,0.0267,0.0387,0.0397,0.0039,0.0049,0.0483,0.0656,0.9742,0.6602,0.0042,0,0.1034,0.125,0.1667,0.0273,0.0422,0.0414,0.0039,0.0052,0.0479,0.0632,0.9742,0.6511,0.0042,0,0.1034,0.125,0.1667,0.0272,0.0393,0.0405,0.0039,0.005,reg oper account,block of flats,0.0346,"Stone, brick",No,0,0,0,0,-816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101815,0,Cash loans,M,N,Y,0,126000,177768,12010.5,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.011703,-8350,-814,-7407,-1021,,1,1,0,1,0,1,Drivers,1,2,2,THURSDAY,16,0,0,0,0,1,1,Restaurant,0.181993373,0.604580718,0.231439351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,-516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101817,0,Cash loans,F,Y,Y,1,180000,1078200,31653,900000,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-17541,-789,-7174,-1077,15,1,1,1,1,0,0,Drivers,3,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,,0.600705727,0.694092643,0.233,0.223,0.9821,0.7552,0.0339,0,0.5517,0.1667,0,0.068,0.19,0.236,0.0154,0.1075,0.2374,0.2314,0.9821,0.7648,0.0343,0,0.5517,0.1667,0,0.0695,0.2075,0.2459,0.0156,0.1138,0.2352,0.223,0.9821,0.7585,0.0342,0,0.5517,0.1667,0,0.0691,0.1932,0.2403,0.0155,0.1097,reg oper account,block of flats,0.209,Block,No,1,0,1,0,-216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101818,0,Cash loans,F,Y,Y,0,238500,1124478,33007.5,805500,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,-16309,-1930,-694,-4619,4,1,1,0,1,0,0,Accountants,2,2,2,SUNDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.549183205,0.49798461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101820,0,Cash loans,M,Y,N,0,292500,1557103.5,61753.5,1453500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-14511,-2700,-3066,-4273,8,1,1,1,1,0,0,Cooking staff,2,2,2,SATURDAY,14,1,1,0,1,1,0,Business Entity Type 3,0.70066192,0.601743807,0.424130311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
101821,0,Cash loans,M,Y,Y,3,202500,830214,24403.5,693000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-10974,-2520,-10968,-3298,2,1,1,0,1,0,0,,5,2,2,TUESDAY,17,0,1,1,0,0,0,Transport: type 2,,0.350636448,0.605836265,0.1433,0.0717,0.9786,,,0,0.069,0.1667,,0.0394,,0.049,,0,0.146,0.0744,0.9786,,,0,0.069,0.1667,,0.0403,,0.0511,,0,0.1447,0.0717,0.9786,,,0,0.069,0.1667,,0.0401,,0.0499,,0,,block of flats,0.057,"Stone, brick",No,7,0,7,0,-840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101822,0,Cash loans,M,N,N,0,126000,450000,30204,450000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-11430,-261,-5047,-3976,,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,16,0,0,0,0,0,0,Trade: type 7,,0.527074776,,0.1237,0.0014,0.9752,,,0,0.2069,0.1667,,0,,0.0969,,0,0.1261,0.0014,0.9752,,,0,0.2069,0.1667,,0,,0.1009,,0,0.1249,0.0014,0.9752,,,0,0.2069,0.1667,,0,,0.0986,,0,,block of flats,0.1031,"Stone, brick",No,4,0,4,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101823,0,Cash loans,F,Y,Y,2,112500,472500,18306,472500,Family,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.006852,-13328,-5817,-5210,-5210,15,1,1,0,1,1,0,High skill tech staff,4,3,3,FRIDAY,8,0,0,0,0,0,0,Other,0.345413339,0.613214606,0.718032811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101824,0,Cash loans,F,Y,Y,1,270000,805072.5,28917,679500,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.00733,-12784,-2333,-6875,-3453,10,1,1,0,1,1,0,High skill tech staff,3,2,2,WEDNESDAY,18,0,0,0,0,0,0,Postal,0.464626621,0.791410563,,0.0351,0.0323,0.9722,0.6192,0.0037,0,0.069,0.1667,0.0417,0.035,,0.0247,,0.0371,0.0357,0.0335,0.9722,0.6341,0.0038,0,0.069,0.1667,0.0417,0.0358,,0.0258,,0.0392,0.0354,0.0323,0.9722,0.6243,0.0037,0,0.069,0.1667,0.0417,0.0356,,0.0252,,0.0379,,block of flats,0.0406,"Stone, brick",No,0,0,0,0,-1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101825,0,Cash loans,F,N,Y,0,54000,67500,7632,67500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.015221,-18397,-2729,-10245,-1941,,1,1,0,1,0,0,,1,2,2,WEDNESDAY,14,0,0,0,0,0,0,Industry: type 11,,0.536950744,0.81391747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,15,0,-418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101826,0,Cash loans,M,Y,N,1,81000,265500,21105,265500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-11010,-566,-1988,-3562,10,1,1,0,1,0,0,Laborers,3,3,3,SUNDAY,12,0,0,0,1,1,1,Business Entity Type 1,0.138157513,0.14877816,0.370649632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101828,0,Cash loans,F,N,Y,1,202500,675000,19867.5,675000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010147,-15526,-358,-1292,-4442,,1,1,0,1,0,0,,2,2,2,MONDAY,13,0,0,0,0,0,0,Hotel,,0.679250169,0.50648424,0.1526,0.1153,0.9776,,,0,0.2414,0.1667,,0.1143,,0.1138,,,0.1555,0.1197,0.9777,,,0,0.2414,0.1667,,0.1169,,0.0974,,,0.1541,0.1153,0.9776,,,0,0.2414,0.1667,,0.1163,,0.1158,,,,block of flats,0.1055,"Stone, brick",No,4,0,4,0,-1714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
101829,0,Cash loans,F,Y,Y,0,157500,1557103.5,59440.5,1453500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008068,-15879,-5091,-2195,-3079,8,1,1,0,1,0,0,Private service staff,2,3,3,TUESDAY,7,0,0,0,0,0,0,Services,,0.357950108,0.733814537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101830,0,Cash loans,M,Y,N,0,112500,90000,9823.5,90000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0105,-19249,-1823,-5702,-2785,15,1,1,1,1,1,0,Laborers,2,3,3,TUESDAY,10,0,0,0,0,0,0,Housing,,0.449518217,0.681705878,0.0825,0.0471,0.9891,0.8912,0.0136,0.06,0.0517,0.3542,0.4167,0.0418,0.0672,0.0741,0,0.0149,0.084,0.0443,0.9861,0.8955,0.0137,0.0403,0.0345,0.3333,0.4167,0.0428,0.0735,0.0658,0,0,0.0833,0.0471,0.9891,0.8927,0.0137,0.06,0.0517,0.3542,0.4167,0.0425,0.0684,0.0755,0,0.0152,reg oper account,block of flats,0.0562,"Stone, brick",No,3,0,3,0,-1945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101831,0,Cash loans,M,N,Y,0,144000,630000,30438,630000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-16135,-1945,-6413,-4068,,1,1,1,1,0,1,Laborers,2,2,2,SATURDAY,15,0,0,0,0,0,0,Government,,0.54560536,0.342528872,0.0165,,0.9742,,,0,0.069,0.0417,,,,,,,0.0168,,0.9742,,,0,0.069,0.0417,,,,,,,0.0167,,0.9742,,,0,0.069,0.0417,,,,,,,,block of flats,0.0099,"Stone, brick",No,0,0,0,0,-912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
101832,0,Cash loans,F,N,Y,0,180000,760225.5,51138,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13617,-1962,-2421,-1883,,1,1,0,1,0,0,Sales staff,2,1,1,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.501989489,0.712593831,,0.0082,0,0.9687,0.5716,0.0012,0,0.0345,0.0417,0.0833,0.0092,0.0067,0.0083,0,0,0.0084,0,0.9687,0.5884,0.0012,0,0.0345,0.0417,0.0833,0.0094,0.0073,0.0086,0,0,0.0083,0,0.9687,0.5773,0.0012,0,0.0345,0.0417,0.0833,0.0094,0.0068,0.0084,0,0,reg oper account,block of flats,0.0071,Block,No,0,0,0,0,-209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101833,0,Cash loans,M,N,Y,0,157500,297040.5,22338,265500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689,-20579,365243,-12909,-4116,,1,0,0,1,0,0,,2,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.480331214,0.209154699,0.0634,0.0673,0.9816,0.7484,0.0111,0,0.1379,0.1667,0.2083,0.0408,0.0492,0.0508,0.0116,0.0133,0.0641,0.0698,0.9816,0.7583,0.0111,0,0.1379,0.1667,0.2083,0.0369,0.0533,0.0526,0.0078,0.013,0.064,0.0673,0.9816,0.7518,0.0112,0,0.1379,0.1667,0.2083,0.0415,0.05,0.0517,0.0116,0.0136,reg oper account,block of flats,0.0424,Panel,No,1,1,1,1,-2697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101834,0,Cash loans,M,Y,Y,0,157500,343377,22486.5,283500,Family,Working,Secondary / secondary special,Married,Rented apartment,0.006852,-17039,-1333,-1734,-341,16,1,1,0,1,0,0,Laborers,2,3,3,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.430725195,0.013535442,0.53527625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101835,0,Cash loans,F,Y,Y,0,225000,500211,47623.5,463500,Children,Pensioner,Lower secondary,Widow,House / apartment,0.020713,-23218,365243,-8100,-4194,0,1,0,0,1,0,0,,1,3,3,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.701030726,0.577120681,0.368968738,0.0907,0.0855,0.9891,,,0,0.2069,0.1667,,0.0778,,0.0824,,0,0.0924,0.0887,0.9891,,,0,0.2069,0.1667,,0.0796,,0.0859,,0,0.0916,0.0855,0.9891,,,0,0.2069,0.1667,,0.0791,,0.0839,,0,,block of flats,0.0746,Panel,No,5,1,5,1,-1280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101836,0,Cash loans,F,Y,Y,2,90000,1185282,34785,1035000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.031329,-11515,-2665,-2534,-2547,0,1,1,0,1,0,0,Medicine staff,4,2,2,WEDNESDAY,7,0,0,0,0,1,1,Medicine,,0.162144568,0.673830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101837,0,Cash loans,M,Y,Y,0,450000,1965226.5,68440.5,1696500,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-18318,-923,-10698,-1871,5,1,1,0,1,1,1,Drivers,2,1,1,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.371398354,0.734021448,0.681705878,0.1979,0.1026,0.9826,0.762,0.3442,0.32,0.1379,0.4583,0.5,0.0185,0.1605,0.1977,0.0039,0.0011,0.2017,0.1065,0.9826,0.7713,0.3474,0.3222,0.1379,0.4583,0.5,0.0189,0.1754,0.2059,0.0039,0.0011,0.1999,0.1026,0.9826,0.7652,0.3464,0.32,0.1379,0.4583,0.5,0.0188,0.1633,0.2012,0.0039,0.0011,reg oper account,block of flats,0.1557,Panel,No,0,0,0,0,-1382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
101838,0,Cash loans,F,N,Y,0,67500,1133748,33277.5,990000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.011703,-15312,-3184,-9366,-4219,,1,1,0,1,0,0,,2,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.744949544,0.574011633,0.749021705,0.0722,0.0755,0.9791,0.7144,0.0317,0,0.1379,0.1667,0.2083,0.086,0.0588,0.0667,0,0,0.0735,0.0783,0.9791,0.7256,0.032,0,0.1379,0.1667,0.2083,0.088,0.0643,0.0695,0,0,0.0729,0.0755,0.9791,0.7182,0.0319,0,0.1379,0.1667,0.2083,0.0875,0.0599,0.0679,0,0,reg oper account,block of flats,0.0569,Panel,No,1,0,1,0,-1572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101839,0,Cash loans,F,N,N,0,630000,562500,26064,562500,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.020713,-12141,-3511,-336,-3722,,1,1,1,1,0,0,Sales staff,1,3,2,TUESDAY,13,0,0,0,0,0,0,Other,0.705784856,0.444917767,0.572682505,0.2278,0.2182,0.9886,0.8436,0.0268,0.16,0.1034,0.3333,0.375,0.1237,0.1816,0.2673,0.0193,0.1317,0.2321,0.2264,0.9886,0.8497,0.0271,0.1611,0.1034,0.3333,0.375,0.1265,0.1983,0.2785,0.0195,0.1394,0.23,0.2182,0.9886,0.8457,0.027,0.16,0.1034,0.3333,0.375,0.1259,0.1847,0.2721,0.0194,0.1344,reg oper account,block of flats,0.2535,"Stone, brick",No,2,1,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101840,0,Cash loans,F,Y,Y,1,76500,161730,8388,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-11755,-327,-4439,-2834,10,1,1,0,1,0,0,Core staff,3,2,2,THURSDAY,13,0,0,0,1,1,0,Government,0.223828068,0.702609131,0.531686143,0.0247,,0.9742,,,,0.069,0.0833,,,,0.0129,,,0.0252,,0.9742,,,,0.069,0.0833,,,,0.0134,,,0.025,,0.9742,,,,0.069,0.0833,,,,0.0131,,,,block of flats,0.0101,Block,No,6,0,6,0,-568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
101841,0,Cash loans,F,Y,Y,0,315000,1774039.5,73341,1656000,Unaccompanied,Working,Higher education,Married,House / apartment,0.007114,-18442,-8236,-4428,-1997,7,1,1,0,1,0,0,Core staff,2,2,2,SATURDAY,14,0,0,0,0,0,0,School,0.46175617,0.255412326,,0.0856,0.1005,0.9811,,,0,0.2069,0.1667,,,,0.0816,,0.015,0.0872,0.1042,0.9811,,,0,0.2069,0.1667,,,,0.085,,0.0159,0.0864,0.1005,0.9811,,,0,0.2069,0.1667,,,,0.0831,,0.0153,,block of flats,0.0674,Panel,No,0,0,0,0,-1652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101842,1,Cash loans,F,N,Y,0,112500,1061599.5,31171.5,927000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-22025,365243,-8414,-4439,,1,0,0,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.863121091,0.282774127,0.140243184,0.1134,,0.9806,0.7348,0.0201,0,0.2759,0.1667,0.2083,0.0886,0.0916,0.0774,0.0039,0.0054,0.1155,,0.9806,0.7452,0.0203,0,0.2759,0.1667,0.2083,0.0906,0.1001,0.0806,0.0039,0.0057,0.1145,,0.9806,0.7383,0.0202,0,0.2759,0.1667,0.2083,0.0902,0.0932,0.0788,0.0039,0.0055,reg oper account,,0.0913,Panel,No,5,1,5,0,-8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
101843,0,Cash loans,F,N,N,0,234135,1288350,35428.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-12593,-2338,-1967,-4451,,1,1,1,1,0,0,Managers,2,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.370578779,0.312365369,0.1835,0.0634,0.9791,,,0.08,0.069,0.3958,,0.1326,,0.1126,,0.0006,0.187,0.0654,0.9791,,,0.0806,0.069,0.3333,,0.1211,,0.1172,,0.0003,0.1853,0.0634,0.9791,,,0.08,0.069,0.3958,,0.1349,,0.1146,,0.0006,,block of flats,0.0886,Panel,No,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101844,0,Cash loans,F,N,Y,0,76500,71955,7137,67500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-24132,365243,-12759,-4062,,1,0,0,1,1,0,,1,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.672283794,0.819317692,0.0722,0.0764,0.9826,0.762,0.0364,0,0.1379,0.1667,0.2083,0.0524,0.0588,0.0429,0,0,0.0735,0.0793,0.9826,0.7713,0.0367,0,0.1379,0.1667,0.2083,0.0536,0.0643,0.0447,0,0,0.0729,0.0764,0.9826,0.7652,0.0366,0,0.1379,0.1667,0.2083,0.0534,0.0599,0.0436,0,0,reg oper account,block of flats,0.0498,"Stone, brick",No,2,0,2,0,-1544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
101845,0,Cash loans,F,N,N,0,135000,284400,16011,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.008019,-24485,365243,-3644,-4574,,1,0,0,1,0,0,,1,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,,0.545475243,0.283711883,0.0227,,0.9801,,,0,,0.0417,,,,0.0117,,,0.0231,,0.9801,,,0,,0.0417,,,,0.0122,,,0.0229,,0.9801,,,0,,0.0417,,,,0.0119,,,,block of flats,0.0154,"Stone, brick",No,2,0,2,0,-1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101846,0,Cash loans,F,N,N,0,135000,1006920,54621,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-14061,-791,-5912,-4586,,1,1,0,1,0,0,,2,2,2,SUNDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.645673662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,-2772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101847,0,Cash loans,F,N,Y,3,171000,371862,23895,328500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-12474,-398,-1281,-227,,1,1,0,1,0,0,Sales staff,5,2,2,FRIDAY,11,0,0,0,0,0,0,Trade: type 7,,0.410192591,0.502878277,0.1232,0.0087,0.9752,,,0,0.1207,0.1667,,0.0424,,0.0415,,0.0176,0.0872,0.009,0.9752,,,0,0.1034,0.1667,,0.0367,,0.0428,,0.0137,0.1244,0.0087,0.9752,,,0,0.1207,0.1667,,0.0431,,0.0423,,0.018,,block of flats,0.0466,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101848,0,Cash loans,M,Y,Y,1,270000,640080,24259.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-9988,-794,-4048,-617,8,1,1,0,1,1,0,Drivers,3,2,2,SATURDAY,11,0,0,0,0,0,0,Transport: type 3,,0.600905025,0.520897599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,1,1,1,-1836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
